3.996813e+002,0.000000e+000
4.001635e+002,-4.143488e-002
4.006456e+002,1.273583e-002
4.011277e+002,5.972791e-002
4.016098e+002,8.739141e-002
4.020919e+002,9.496696e-002
4.025741e+002,8.441128e-002
4.030562e+002,6.173903e-002
4.035383e+002,3.408390e-002
4.040204e+002,6.738164e-003
4.045026e+002,-1.850237e-002
4.049847e+002,-4.297031e-002
4.054668e+002,-6.900641e-002
4.059489e+002,-9.723026e-002
4.064311e+002,-1.246881e-001
4.069132e+002,-1.449592e-001
4.073953e+002,-1.503522e-001
4.078774e+002,-1.352722e-001
4.083596e+002,-9.921211e-002
4.088417e+002,-4.793747e-002
4.093238e+002,7.779323e-003
4.098059e+002,5.542963e-002
4.102881e+002,8.473767e-002
4.107702e+002,9.077197e-002
4.112523e+002,7.508333e-002
4.117344e+002,4.462780e-002
4.122166e+002,9.110846e-003
4.126987e+002,-2.212315e-002
4.131808e+002,-4.257863e-002
4.136629e+002,-4.985585e-002
4.141451e+002,-4.561713e-002
4.146272e+002,-3.464548e-002
4.151093e+002,-2.346436e-002
4.155914e+002,-1.886821e-002
4.160736e+002,-2.651554e-002
4.165557e+002,-4.966822e-002
4.170378e+002,-8.823045e-002
4.175200e+002,-1.383601e-001
4.180021e+002,-1.929341e-001
4.184842e+002,-2.429710e-001
4.189663e+002,-2.797528e-001
4.194484e+002,-2.970710e-001
4.199306e+002,-2.928697e-001
4.204127e+002,-2.697360e-001
4.208948e+002,-2.340895e-001
4.213770e+002,-1.943859e-001
4.218591e+002,-1.589575e-001
4.223412e+002,-1.341508e-001
4.228233e+002,-1.231905e-001
4.233055e+002,-1.258837e-001
4.237876e+002,-1.390179e-001
4.242697e+002,-1.572039e-001
4.247518e+002,-1.739630e-001
4.252339e+002,-1.829345e-001
4.257161e+002,-1.790934e-001
4.261982e+002,-1.597972e-001
4.266803e+002,-1.254042e-001
4.271624e+002,-7.921545e-002
4.276446e+002,-2.667228e-002
4.281267e+002,2.597924e-002
4.286088e+002,7.310462e-002
4.290909e+002,1.106769e-001
4.295731e+002,1.365538e-001
4.300552e+002,1.501039e-001
4.305373e+002,1.515857e-001
4.310194e+002,1.417709e-001
4.315016e+002,1.220997e-001
4.319837e+002,9.524047e-002
4.324658e+002,6.438214e-002
4.329479e+002,3.752115e-002
4.334301e+002,2.088917e-002
4.339122e+002,1.920030e-002
4.343943e+002,3.393105e-002
4.348764e+002,6.244306e-002
4.353586e+002,9.848440e-002
4.358407e+002,1.340270e-001
4.363228e+002,1.617633e-001
4.368049e+002,1.772545e-001
4.372870e+002,1.798337e-001
4.377692e+002,1.719279e-001
4.382513e+002,1.571879e-001
4.387334e+002,1.383477e-001
4.392155e+002,1.158402e-001
4.396977e+002,8.780713e-002
4.401798e+002,5.145086e-002
4.406619e+002,5.045794e-003
4.411440e+002,-5.038142e-002
4.416262e+002,-1.105111e-001
4.421083e+002,-1.686082e-001
4.425904e+002,-2.174493e-001
4.430725e+002,-2.515000e-001
4.435547e+002,-2.684826e-001
4.440368e+002,-2.697708e-001
4.445189e+002,-2.595690e-001
4.450010e+002,-2.432871e-001
4.454832e+002,-2.257656e-001
4.459653e+002,-2.099621e-001
4.464474e+002,-1.964561e-001
4.469295e+002,-1.837964e-001
4.474117e+002,-1.694457e-001
4.478938e+002,-1.509442e-001
4.483759e+002,-1.269123e-001
4.488580e+002,-9.761927e-002
4.493401e+002,-6.499420e-002
4.498223e+002,-3.212341e-002
4.503044e+002,-2.424628e-003
4.507865e+002,2.121327e-002
4.512687e+002,3.702500e-002
4.517508e+002,4.449465e-002
4.522329e+002,4.401191e-002
4.527150e+002,3.627006e-002
4.531971e+002,2.176658e-002
4.536793e+002,7.408466e-004
